Job Title,Company Name,Location,Job Description,Salary Estimate,SQL,Python,Power_BI,Tableau,Excel
Junior Data Analyst,Fintech Innovations,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$96K-$134K (Glassdoor est.),1,1,0,0,1
Data Analyst,Fintech Innovations,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$70K-$141K (Glassdoor est.),0,0,0,0,0
Data Analyst,Fintech Innovations,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$74K-$149K (Glassdoor est.),0,0,0,0,0
Business Analyst,RetailPulse Systems,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$94K-$172K (Glassdoor est.),0,0,0,0,0
Business Analyst,DataMetrics Inc,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$78K-$141K (Glassdoor est.),0,0,0,0,0
Data Analyst,DataMetrics Inc,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$101K-$182K (Glassdoor est.),1,1,0,0,1
Data Scientist,RetailPulse Systems,"Hyderabad, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$63K-$189K (Glassdoor est.),1,1,0,1,1
Data Scientist,DataMetrics Inc,"Mumbai, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$98K-$166K (Glassdoor est.),1,1,0,1,1
Data Engineer,TechCorp Solutions,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$42K-$155K (Glassdoor est.),1,1,1,0,0
Business Analyst,RetailPulse Systems,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$55K-$133K (Glassdoor est.),1,1,0,1,1
Data Scientist,DataMetrics Inc,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$48K-$190K (Glassdoor est.),1,0,1,0,0
Data Analyst,TechCorp Solutions,"Hyderabad, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$79K-$146K (Glassdoor est.),0,0,0,0,0
Data Scientist,RetailPulse Systems,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$92K-$169K (Glassdoor est.),0,0,0,0,0
Business Analyst,RetailPulse Systems,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$110K-$156K (Glassdoor est.),1,1,0,0,1
Data Scientist,TechCorp Solutions,"Pune, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$80K-$186K (Glassdoor est.),1,1,1,0,0
Data Scientist,DataMetrics Inc,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$64K-$132K (Glassdoor est.),1,1,1,0,0
Data Scientist,TechCorp Solutions,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$95K-$130K (Glassdoor est.),1,0,1,0,0
Data Analyst,Fintech Innovations,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$97K-$186K (Glassdoor est.),1,1,0,1,1
Data Analyst,RetailPulse Systems,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$93K-$190K (Glassdoor est.),1,1,1,0,0
Data Scientist,Global Health Analytics,"Hyderabad, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$105K-$169K (Glassdoor est.),1,1,1,0,0
Data Analyst,Fintech Innovations,"Hyderabad, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$75K-$159K (Glassdoor est.),0,0,0,0,0
Business Analyst,Global Health Analytics,"Pune, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$60K-$171K (Glassdoor est.),1,1,1,0,0
Data Analyst,Global Health Analytics,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$119K-$139K (Glassdoor est.),0,0,0,0,0
Data Scientist,RetailPulse Systems,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$99K-$168K (Glassdoor est.),1,1,0,0,1
Data Scientist,Global Health Analytics,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$69K-$142K (Glassdoor est.),1,1,0,1,1
Data Engineer,RetailPulse Systems,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$68K-$144K (Glassdoor est.),1,1,0,0,1
Business Analyst,DataMetrics Inc,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$114K-$141K (Glassdoor est.),1,1,0,1,1
Business Analyst,DataMetrics Inc,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$76K-$182K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,DataMetrics Inc,"Hyderabad, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$113K-$161K (Glassdoor est.),1,1,1,0,0
Data Engineer,Fintech Innovations,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$56K-$150K (Glassdoor est.),0,0,0,0,0
Data Scientist,RetailPulse Systems,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$109K-$167K (Glassdoor est.),1,1,0,1,1
Data Engineer,Global Health Analytics,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$80K-$170K (Glassdoor est.),1,0,1,0,0
Data Analyst,DataMetrics Inc,"Delhi NCR, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$108K-$160K (Glassdoor est.),1,0,1,0,0
Data Scientist,Fintech Innovations,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$79K-$138K (Glassdoor est.),0,0,0,0,0
Data Scientist,DataMetrics Inc,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$112K-$135K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,TechCorp Solutions,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$100K-$142K (Glassdoor est.),1,0,1,0,0
Junior Data Analyst,RetailPulse Systems,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$74K-$179K (Glassdoor est.),1,1,0,0,1
Data Engineer,Fintech Innovations,"Pune, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$60K-$149K (Glassdoor est.),1,1,1,0,0
Data Scientist,RetailPulse Systems,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$50K-$172K (Glassdoor est.),1,1,0,1,1
Data Scientist,Global Health Analytics,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$44K-$187K (Glassdoor est.),0,0,0,0,0
Data Scientist,RetailPulse Systems,"Mumbai, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$92K-$177K (Glassdoor est.),1,1,0,0,1
Data Analyst,RetailPulse Systems,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$71K-$163K (Glassdoor est.),1,0,1,0,0
Data Analyst,DataMetrics Inc,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$97K-$130K (Glassdoor est.),1,1,1,0,0
Data Engineer,DataMetrics Inc,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$88K-$161K (Glassdoor est.),1,0,1,0,0
Data Scientist,RetailPulse Systems,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$61K-$132K (Glassdoor est.),1,0,1,0,0
Data Engineer,RetailPulse Systems,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$86K-$189K (Glassdoor est.),1,1,0,0,1
Data Scientist,Global Health Analytics,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$54K-$184K (Glassdoor est.),1,0,1,0,0
Business Analyst,DataMetrics Inc,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$114K-$171K (Glassdoor est.),1,1,0,1,1
